galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
2000112000000,2000112000089,-1,2000112000000,63000200000724,63000200000724,2000112000000,2000112000001,-1,0,63,0.0,99.319786,11989,60.86461,44.634197,7.9189267,106186,6,4,0,-210.20468,-4.1909246,294.8599,1413,99.319786,0.16225262,162.25273,177.31732,1.7893046,4.7437534,1.3394386,5.9206333,2.701705,4.2476048E-4,0.043657593,0.07862014,0.01845482,0.10501021,0.04438197,10.548438,0.0,44.03,0.008137212,0.089096114,-21.802814,-22.202126,-22.701818,-23.198557,-24.63856,-18.911749,-19.788816,-20.503809,-21.122383,-22.679337,-20.680553,-21.326948,-21.994257,-22.662642,-24.458149,6.406659,427
2000112000001,2000112000089,2000112000000,2000112000001,62000200000704,62000200000704,2000112000000,2000112000002,-1,0,62,0.019932542,97.85667,11989,60.90535,44.6348,7.8637333,106186,6,4,0,-216.58862,-3.0478785,290.4621,1366,97.85667,0.16063951,161.8598,177.26532,2.1332521,4.6281276,1.3394386,5.5217605,2.537292,4.245756E-4,0.048568666,0.07590086,0.01845482,0.098192915,0.04109441,9.350124,0.0,43.99487,0.009330319,0.08673664,-21.73689,-22.144817,-22.652418,-23.152935,-24.598848,-18.952593,-19.825937,-20.538483,-21.154999,-22.70979,-20.732895,-21.378975,-22.03801,-22.686365,-24.424297,6.2998843,658
2000112000002,2000112000089,2000112000001,2000112000002,61000200000680,61000200000680,2000112000000,2000112000003,-1,0,61,0.041403063,98.88946,11800,60.95133,44.63781,7.7907977,104430,6,4,0,-227.67363,-6.83603,290.40662,1375,98.88946,0.16030732,162.8802,174.16846,1.8365734,4.5208035,1.3394386,6.253896,2.4336894,4.2417584E-4,0.04210479,0.0734763,0.01845482,0.10330573,0.03903314,5.3201613,0.0,44.069298,0.013097613,0.08877343,-21.448803,-21.950281,-22.501076,-23.02667,-24.506973,-18.997711,-19.866966,-20.576826,-21.191082,-22.743565,-20.980888,-21.604528,-22.231136,-22.829212,-24.444073,6.170411,242
2000112000003,2000112000089,2000112000002,2000112000003,60000200000701,60000200000701,2000112000000,2000112000004,-1,0,60,0.064493395,95.87716,11800,61.013973,44.62998,7.720575,104430,6,4,0,-237.57797,-6.4897823,285.09512,1334,95.87716,0.15769114,161.70517,173.44873,1.7135662,4.45708,1.3394386,5.8029585,2.4988797,4.2396004E-4,0.03933202,0.072018415,0.01845482,0.10331249,0.039854426,6.7511406,0.0,44.045593,0.010425358,0.08897377,-21.524807,-22.002205,-22.544441,-23.066149,-24.540428,-19.04804,-19.912819,-20.619818,-21.231733,-22.781996,-20.836117,-21.488413,-22.134909,-22.75531,-24.42268,5.968755,732
2000112000004,2000112000089,2000112000003,2000112000004,59000200000712,59000200000712,2000112000000,2000112000005,-1,0,59,0.08928783,96.90994,11800,61.071785,44.6311,7.6512365,104430,6,4,0,-249.24362,-8.536573,283.09528,1318,96.90994,0.157188,162.83376,174.19817,1.6983142,4.3729987,1.3394386,6.0529385,2.483223,4.2373678E-4,0.037789844,0.07012842,0.01845482,0.10224023,0.039154273,5.7070956,0.0,44.072956,0.011443996,0.088152096,-21.44554,-21.954569,-22.512302,-23.041597,-24.526016,-19.105,-19.964672,-20.668499,-21.277815,-22.825644,-20.872803,-21.531786,-22.176794,-22.788658,-24.434242,5.7813272,298
2000112000005,2000112000089,2000112000004,2000112000005,58000200000740,58000200000740,2000112000000,2000112000006,-1,0,58,0.11588337,97.512405,11800,61.142956,44.633736,7.5787663,104430,6,4,0,-262.41583,-7.7839413,274.92593,1257,97.512405,0.15634415,163.77933,176.0361,1.5463594,4.299321,1.3394386,6.368306,2.5396836,4.2349086E-4,0.034466878,0.06850171,0.01845482,0.1021107,0.03987046,4.6499057,0.0,44.106583,0.011657892,0.08785887,-21.383673,-21.923195,-22.49349,-23.028685,-24.520666,-19.168407,-20.021135,-20.720612,-21.326094,-22.869453,-20.904474,-21.568127,-22.211437,-22.81703,-24.446762,5.5675454,985
2000112000006,2000112000089,2000112000005,2000112000006,57000200000761,57000200000761,2000112000000,2000112000007,-1,0,57,0.14438343,95.79109,11800,61.216015,44.639515,7.5010138,104430,6,4,0,-275.37955,-8.002137,272.30246,1256,95.79109,0.15415081,163.47812,181.22057,1.2533739,4.237293,1.3394386,6.383579,2.6754243,4.232252E-4,0.029597819,0.067098744,0.01845482,0.10236642,0.0419635,4.8736925,0.0,44.11734,0.009098332,0.08814921,-21.422577,-21.958971,-22.52716,-23.06203,-24.55366,-19.241863,-20.085127,-20.778744,-21.379045,-22.916395,-20.820562,-21.503872,-22.156439,-22.772123,-24.42973,5.3262124,266
2000112000007,2000112000089,2000112000006,2000112000007,56000200000755,56000200000755,2000112000000,2000112000008,-1,0,56,0.17489761,90.36896,11800,61.294224,44.64044,7.4140377,104430,6,4,0,-286.72537,-7.702865,265.38165,1234,90.36896,0.14983118,161.0566,180.30957,1.0172296,4.1703243,1.3394386,5.606514,2.81299,4.2296908E-4,0.025564948,0.06548167,0.01845482,0.10243395,0.04382069,6.3624024,0.0,44.072834,0.006351952,0.08883106,-21.513128,-22.027153,-22.586432,-23.118214,-24.606148,-19.328156,-20.160145,-20.846737,-21.44069,-22.971392,-20.593214,-21.308344,-21.99136,-22.648493,-24.416788,5.078986,110
2000112000008,2000112000089,2000112000007,2000112000008,55000200000767,55000200000767,2000112000000,2000112000009,-1,0,55,0.20754863,88.38944,11800,61.38392,44.644314,7.3413134,104430,6,5,0,-294.33887,-7.275359,252.4378,1249,88.38944,0.14726724,160.66345,177.98616,0.9273155,4.0805364,1.3394386,5.5135217,2.8699327,4.2271905E-4,0.023764085,0.06323348,0.01845482,0.101305656,0.04378762,5.0232162,0.0,44.075676,0.006546318,0.08860401,-21.46606,-22.008514,-22.57639,-23.1096,-24.600115,-19.434225,-20.250616,-20.927462,-21.512276,-23.033484,-20.671545,-21.387928,-22.061914,-22.701387,-24.42493,4.847924,236
2000112000009,2000112000089,2000112000008,2000112000009,54000200000770,54000200000770,2000112000000,2000112000010,-1,0,54,0.24246909,85.20502,11800,61.473835,44.647217,7.258119,104430,6,5,0,-300.04715,-8.252208,244.49554,1208,85.20502,0.14390999,159.57214,174.6998,0.73207355,4.0079465,1.3394386,4.9480643,2.8502572,4.224768E-4,0.019918151,0.061343376,0.01845482,0.10012514,0.04169889,5.844241,0.0,44.038006,0.004845218,0.08798183,-21.562696,-22.082092,-22.634966,-23.159203,-24.637947,-19.570642,-20.362448,-21.024551,-21.596478,-23.105524,-20.532274,-21.254648,-21.941757,-22.61017,-24.436047,4.5854473,127
2000112000010,2000112000089,2000112000009,2000112000010,53000200000775,53000200000775,2000112000000,2000112000011,-1,0,53,0.2798018,84.00009,11800,61.574577,44.651863,7.183896,104431,6,5,0,-297.26895,-9.96636,236.19688,1162,84.00009,0.14153966,159.761,170.8544,0.6396764,3.9217234,1.3394386,4.789562,2.939516,4.2224338E-4,0.017668456,0.05901213,0.01845482,0.10039187,0.040861446,7.7269363,0.0,44.04152,0.0038044488,0.08784554,-21.693611,-22.176748,-22.70895,-23.22082,-24.681728,-19.768885,-20.51307,-21.150848,-21.705154,-23.199875,-20.480343,-21.186178,-21.858747,-22.518993,-24.38992,4.327902,239
2000112000011,2000112000089,2000112000010,2000112000011,52000200000757,52000200000757,2000112000000,2000112000012,-1,0,52,0.31970343,83.91403,11800,61.684025,44.656853,7.1093354,104431,6,5,0,-301.39777,-10.3292675,231.15198,1170,83.91403,0.13966767,160.74568,171.58826,0.7375178,3.8056793,1.2786999,4.7368035,2.944276,4.2200644E-4,0.018230021,0.055982213,0.017546007,0.09938977,0.037548978,9.883886,0.0,44.062645,0.003691191,0.08655488,-21.825464,-22.27231,-22.786024,-23.282284,-24.716366,-19.93608,-20.623873,-21.231636,-21.764803,-23.236622,-20.589817,-21.252808,-21.900164,-22.539877,-24.382097,4.0932913,275
2000112000012,2000112000089,2000112000011,2000112000012,51000200000779,51000200000779,2000112000000,2000112000013,-1,0,51,0.36234027,82.45091,11800,61.795506,44.6625,7.0205584,104431,6,5,0,-301.06204,-11.331648,224.60957,1096,82.45091,0.13689789,160.94197,175.66133,0.79495984,3.6550426,0.9568441,5.885922,2.8490233,4.2169046E-4,0.018327707,0.05258854,0.012887629,0.088999465,0.03393605,10.67416,0.0,44.15854,0.0037606377,0.085273474,-21.865105,-22.297768,-22.802528,-23.289516,-24.706017,-19.815096,-20.446444,-21.023785,-21.53713,-22.983076,-20.616762,-21.248552,-21.886269,-22.527538,-24.359997,3.888027,457
2000112000013,2000112000089,2000112000012,2000112000013,50000200000797,50000200000797,2000112000000,2000112000014,-1,0,50,0.40789944,81.50419,11800,61.90857,44.666683,6.938815,104431,6,5,0,-300.9971,-11.436818,218.94833,1117,81.50419,0.13428138,161.56677,176.65315,1.0150717,3.49044,0.088884145,5.777419,2.746031,4.2138045E-4,0.022228368,0.048924677,6.752174E-4,0.08307115,0.030956732,13.358964,3.3912744E-4,44.157825,0.004687861,0.08245061,-21.89563,-22.31696,-22.814499,-23.29307,-24.695145,-17.131264,-17.733534,-18.308178,-18.802525,-20.152695,-20.52336,-21.15327,-21.82217,-22.51032,-24.401693,3.691651,786
2000112000014,2000112000066,2000112000013,2000112000014,49000200000783,49000200000783,2000112000000,2000112000015,2000112000067,0,49,0.45657724,81.84845,11800,62.015564,44.667576,6.858217,104431,6,5,0,-301.0102,-11.696441,214.56606,1048,81.84845,0.13222809,163.15987,177.50813,1.4464182,3.2210147,0.0034416674,5.795655,2.5055318,1.3302297E-4,0.02811517,0.044303477,4.767784E-6,0.07407368,0.026471438,8.949782,0.0,44.22028,0.0069467253,0.07783025,-21.792702,-22.232668,-22.739216,-23.215712,-24.610569,-13.308938,-13.974293,-14.562777,-15.016536,-16.13438,-20.842335,-21.448956,-22.078049,-22.69651,-24.400475,3.5139227,249
2000112000015,2000112000066,2000112000014,2000112000015,48000200000814,48000200000814,2000112000000,2000112000016,-1,0,48,0.5085914,79.26648,11800,62.14419,44.676304,6.764079,104427,6,5,0,-301.62885,-12.262123,210.60773,1003,79.26648,0.12845504,162.90678,178.93874,1.3617678,3.081052,0.0034416674,5.5939226,2.4973876,1.3292154E-4,0.026179044,0.041630343,4.767784E-6,0.072489575,0.02528193,8.407293,0.0,44.225693,0.00667054,0.077109896,-21.817333,-22.254637,-22.755552,-23.226023,-24.615526,-13.376563,-14.035912,-14.620226,-15.071193,-16.190842,-20.908514,-21.502113,-22.12954,-22.749306,-24.455519,3.2892764,283
2000112000016,2000112000066,2000112000015,2000112000016,47000100000489,47000100000489,2000112000000,2000112000017,-1,0,47,0.5641766,78.49189,11800,62.275616,44.682133,6.6684685,104427,6,5,0,-299.7085,-10.573612,208.35532,1031,78.49189,0.1255254,163.98969,175.42612,1.1556145,2.9492807,0.0034416674,5.7765474,2.5247617,1.3281737E-4,0.022778574,0.039124615,4.767784E-6,0.072381005,0.024338841,12.656683,0.0,44.264027,0.004623018,0.07639374,-21.979324,-22.374123,-22.853838,-23.310478,-24.679403,-13.449776,-14.10141,-14.68054,-15.128314,-16.249033,-20.545464,-21.15492,-21.811264,-22.487328,-24.366997,3.0514052,835
2000112000017,2000112000066,2000112000016,2000112000017,46000100000487,46000100000487,2000112000000,2000112000018,-1,0,46,0.6235901,76.68451,11800,62.4185,44.689972,6.5687113,104427,6,5,0,-294.72382,-11.9647255,201.0559,1020,76.68451,0.12191619,164.47243,172.826,1.3887993,2.7511094,0.0034416674,5.592413,2.3696115,1.3270997E-4,0.024778955,0.03543391,4.767784E-6,0.06685327,0.021095887,9.748624,1.40985785E-5,44.264805,0.0066391043,0.073632866,-21.894106,-22.307056,-22.786709,-23.237589,-24.599585,-13.536077,-14.177206,-14.749583,-15.193456,-16.315224,-21.01525,-21.582005,-22.174152,-22.754084,-24.387402,2.880919,16
2000112000018,2000112000046,2000112000017,2000112000018,45000100000488,45000100000488,2000112000000,2000112000019,2000112000047,0,45,0.6871088,75.99599,4583,0.048861645,44.70533,6.47854,66978,0,5,0,-295.0648,-15.214795,199.0494,1005,75.99599,0.11877542,165.88306,174.00822,1.1702037,2.5956972,0.0,5.9001737,2.361821,0.0,0.021651492,0.032741606,0.0,0.065889545,0.019678285,14.601744,0.0,44.339188,0.0041906848,0.07250628,-22.096813,-22.452969,-22.905653,-23.341183,-24.678051,99.0,99.0,99.0,99.0,99.0,-20.447199,-21.029406,-21.672365,-22.35091,-24.261501,2.6602361,414
