haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
7000115000000,63000700000337,7000115000135,7000115000000,63,0.0,7000115000001,-1,-1,7000115000000,7000115000136,1443,137.36081,100.43864,121.180466,32179,2.20836,3.8624218,34.855812,131134,0,0,3,26.404352,318.4644,181.3029,98.801506,169.29901,-0.63828945,0.03730718,-0.7615579,3337143,7,337,0.099775635,987
7000115000001,62000700000325,7000115000135,7000115000000,62,0.019932542,7000115000002,-1,7000115000000,7000115000001,7000115000137,1490,137.70508,100.094376,121.3526,32179,2.2023735,3.8036668,34.82352,131134,0,0,3,24.056276,319.91437,182.0307,100.088875,169.87527,-0.65436876,0.15226182,-0.7539596,3337143,7,325,0.10013813,665
7000115000002,61000700000319,7000115000135,7000115000000,61,0.041403063,7000115000003,-1,7000115000001,7000115000002,7000115000138,1471,138.3936,99.40585,122.55752,32179,2.195943,3.7312853,34.79171,131134,0,0,3,23.339844,319.69424,182.38368,100.870224,168.89804,-0.6515632,0.17903677,-0.6243313,3336260,7,319,0.097975716,904
7000115000003,60000700000372,7000115000135,7000115000000,60,0.064493395,7000115000004,-1,7000115000002,7000115000003,7000115000139,1451,135.12311,100.094376,123.24604,32179,2.185323,3.6627526,34.752262,131134,0,0,3,20.773096,320.78983,184.77234,100.915146,168.0908,-0.7445341,0.0910067,-0.7113423,3336260,7,372,0.095810264,783
7000115000004,59000700000329,7000115000135,7000115000000,59,0.08928783,7000115000005,-1,7000115000003,7000115000004,7000115000140,1411,132.79933,103.62307,121.43866,32179,2.1767793,3.5939531,34.71151,131134,0,0,3,18.820517,322.08292,186.10304,102.16156,170.76773,-0.61387646,0.05790685,-0.7362696,3337912,7,329,0.0902752,944
7000115000005,58000700000336,7000115000135,7000115000000,58,0.11588337,7000115000006,-1,7000115000004,7000115000005,7000115000141,1379,129.09851,102.07388,118.68456,32179,2.1635644,3.5116184,34.66541,131134,0,0,3,19.132671,317.0272,182.76149,106.885925,178.07053,-0.51389813,0.094383106,-0.59790456,3337912,7,336,0.080995336,233
7000115000006,57000700000343,7000115000135,7000115000000,57,0.14438343,7000115000007,-1,7000115000005,7000115000006,7000115000142,1362,126.43047,98.80339,113.00423,32179,2.1556876,3.428997,34.6219,131134,0,0,3,12.140914,322.48517,185.9591,116.6053,199.31616,-0.52565795,-0.06793193,-0.581352,3337143,7,343,0.07465846,548
7000115000007,56000700000349,7000115000135,7000115000000,56,0.17489761,7000115000008,-1,7000115000006,7000115000007,7000115000143,1353,121.52473,94.155846,111.71324,32179,2.1446795,3.345692,34.56954,131134,0,0,3,13.321728,325.93927,182.2964,112.63226,186.74821,-0.6017104,0.020964561,-0.55246544,3337926,7,349,0.07565439,550
7000115000008,55000700000402,7000115000103,7000115000000,55,0.20754863,7000115000009,7000115000104,7000115000007,7000115000008,7000115000144,1287,120.061615,92.0042,108.18455,32179,2.1430783,3.2409894,34.514767,131134,0,0,3,16.434933,322.7866,177.78036,99.20486,170.26749,-0.74089503,-0.013409708,-0.65696925,3337143,7,402,0.08462559,41
7000115000009,54000700000350,7000115000103,7000115000000,54,0.24246909,7000115000010,-1,7000115000008,7000115000009,7000115000145,1187,116.53292,81.67632,105.00012,32179,2.1437316,3.1404994,34.46068,131134,0,0,3,19.141924,322.05237,173.51234,92.591194,163.99005,-0.7944615,0.027868358,-0.9102508,3337912,7,350,0.08960827,680
