galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
2000185000000,2000185000115,-1,2000185000000,63000200000877,63000200000877,2000185000000,2000185000001,-1,0,63,0.0,52.327927,9114,37.182888,55.298203,11.139978,109676,4,6,1,104.983574,107.946785,172.13576,780,52.327927,0.13104616,131.04625,141.4287,1.5011089,1.5598018,0.07907922,2.2930589,2.343195,8.713249E-4,0.0240575,0.017557995,3.2019755E-4,0.029087795,0.020579724,2.978739,0.0,43.31104,0.0156729,0.08941744,-20.697756,-21.122547,-21.614182,-22.076172,-23.436724,-16.024124,-16.793375,-17.452616,-17.983297,-19.28023,-20.520407,-20.985422,-21.506435,-21.99851,-23.413786,6.0810256,812
2000185000001,2000185000115,2000185000000,2000185000001,62000200000847,62000200000847,2000185000000,2000185000002,-1,0,62,0.019932542,52.758255,9114,37.170444,55.280815,11.102308,109676,4,6,1,106.25019,107.1965,174.4177,779,52.758255,0.13074318,131.73636,140.62311,1.5860392,1.5271509,0.07907922,2.2789295,2.2939987,8.711734E-4,0.024090324,0.017049305,3.2019755E-4,0.029408228,0.018981464,2.6792436,0.0,43.324837,0.017651381,0.08875539,-20.655811,-21.094059,-21.591776,-22.057178,-23.421577,-16.050316,-16.817923,-17.475807,-18.005318,-19.301022,-20.446573,-20.942793,-21.476171,-21.974052,-23.395775,5.944758,3
2000185000002,2000185000115,2000185000001,2000185000002,61000200000858,61000200000858,2000185000000,2000185000003,-1,0,61,0.041403063,53.791046,9114,37.15005,55.25547,11.064339,109676,4,6,1,105.22232,104.45452,172.92427,767,53.791046,0.13085993,132.96019,137.53934,1.6010907,1.4963974,0.07907922,3.0275035,2.268212,8.7098125E-4,0.023511495,0.016592711,3.2019755E-4,0.02897522,0.017988797,2.5635047,0.0,43.48558,0.018196788,0.091429435,-20.655151,-21.094492,-21.59166,-22.05649,-23.419264,-16.078733,-16.844486,-17.500868,-18.0291,-19.323517,-20.512407,-20.987917,-21.50883,-21.99657,-23.400848,5.788231,602
2000185000003,2000185000115,2000185000002,2000185000003,60000200000886,60000200000886,2000185000000,2000185000004,-1,0,60,0.064493395,53.963177,9114,37.13045,55.237194,11.025574,109676,4,6,1,107.838425,102.63026,174.53548,763,53.963177,0.13019712,133.5113,136.94966,1.5809418,1.4656928,0.07907922,3.1037133,2.2757623,8.7075547E-4,0.02283324,0.016147012,3.2019755E-4,0.02880679,0.017665152,3.0943475,0.0,43.50213,0.015891364,0.09038326,-20.73529,-21.150202,-21.635553,-22.093452,-23.445328,-16.109747,-16.873446,-17.528204,-18.055092,-19.348251,-20.552391,-21.012283,-21.527466,-22.014536,-23.4204,5.6186295,628
2000185000004,2000185000115,2000185000003,2000185000004,59000200000897,59000200000897,2000185000000,2000185000005,-1,0,59,0.08928783,54.135307,9117,37.10121,55.21413,10.98555,109669,4,6,1,109.66304,101.469124,174.46332,751,54.135307,0.12945639,134.1061,134.81137,1.5992688,1.4271541,0.07907922,3.196387,2.2351668,8.7051216E-4,0.022384401,0.015601048,3.2019755E-4,0.028490636,0.016922051,3.309451,0.0,43.51888,0.0154098375,0.08914531,-20.748934,-21.15686,-21.639582,-22.095942,-23.443325,-16.143637,-16.905115,-17.55817,-18.083662,-19.375814,-20.591223,-21.032263,-21.54011,-22.023249,-23.421108,5.46699,858
2000185000005,2000185000115,2000185000004,2000185000005,58000200000920,58000200000920,2000185000000,2000185000006,-1,0,58,0.11588337,53.188583,9117,37.07627,55.182434,10.932805,109669,4,6,1,111.99708,101.68102,172.99905,736,53.188583,0.12774222,133.8172,135.86635,1.6409631,1.38443,0.07907922,3.1007183,2.1753044,8.702578E-4,0.021955123,0.0150179025,3.2019755E-4,0.028198017,0.015978431,3.1042728,0.0,43.520134,0.01641516,0.089121506,-20.702242,-21.118826,-21.606298,-22.06515,-23.413969,-16.18064,-16.939709,-17.590988,-18.115025,-19.406517,-20.539581,-20.996784,-21.510044,-21.993988,-23.390469,5.320633,157
2000185000006,2000185000115,2000185000005,2000185000006,57000200000935,57000200000935,2000185000000,2000185000007,-1,0,57,0.14438343,53.963177,9117,37.045105,55.15992,10.89037,109669,4,6,1,114.33891,100.31652,173.975,730,53.963177,0.12731218,135.01553,137.04462,1.6421884,1.3430202,0.07907922,3.3241034,2.1280453,8.6998625E-4,0.021059506,0.014477791,3.2019755E-4,0.028301451,0.015131183,2.8137581,0.0,43.56022,0.017456556,0.087642394,-20.653542,-21.080805,-21.573357,-22.034653,-23.386078,-16.22085,-16.977253,-17.626621,-18.149054,-19.439966,-20.538622,-20.991066,-21.501759,-21.982113,-23.36968,5.159157,365
2000185000007,2000185000115,2000185000006,2000185000007,56000200000936,56000200000936,2000185000000,2000185000008,-1,0,56,0.17489761,55.340225,9117,37.01131,55.13238,10.84398,109669,4,6,1,118.60284,101.05913,176.58334,714,55.340225,0.12723581,136.76839,139.34097,1.5849442,1.3043569,0.07907922,3.6675663,2.1190012,8.69678E-4,0.019808434,0.013991194,3.2019755E-4,0.028388608,0.014746645,3.1822822,0.0,43.609863,0.0155034615,0.085365444,-20.68869,-21.104296,-21.59237,-22.050035,-23.39509,-16.263685,-17.01704,-17.664207,-18.184683,-19.474628,-20.565943,-21.008438,-21.515743,-21.993635,-23.377275,4.976995,473
2000185000008,2000185000115,2000185000007,2000185000008,55000200000922,55000200000922,2000185000000,2000185000009,-1,0,55,0.20754863,57.664,9117,36.971096,55.102165,10.789651,109669,4,6,1,119.61158,99.82042,177.91698,722,57.664,0.12772451,139.34302,136.40263,1.5230005,1.2594478,0.07907922,4.2052608,2.0877328,8.693166E-4,0.018648278,0.013440523,3.2019755E-4,0.028047817,0.014434364,2.5506523,0.0,43.661285,0.017177403,0.08141204,-20.581436,-21.029467,-21.533972,-22.001003,-23.365004,-16.308784,-17.058506,-17.702961,-18.220882,-19.508928,-20.466812,-20.943256,-21.46552,-21.950214,-23.348156,4.809313,429
2000185000009,2000185000115,2000185000008,2000185000009,54000200000917,54000200000917,2000185000000,2000185000010,-1,0,54,0.24246909,57.147606,9117,36.932697,55.078644,10.733451,109665,4,6,1,123.452965,104.17171,183.53091,720,57.147606,0.12597041,139.68016,140.05667,1.3993405,1.2225889,0.07907922,4.2269244,2.1441388,8.689153E-4,0.017410284,0.012989071,3.2019755E-4,0.027318396,0.014912733,2.1745098,0.0,43.673103,0.017226342,0.080123365,-20.54088,-20.998425,-21.502966,-21.967558,-23.324982,-16.356834,-17.102331,-17.743525,-18.258242,-19.54339,-20.455349,-20.931759,-21.449682,-21.928389,-23.312664,4.6018834,756
